Updated On,State,"RT-PCR Test(Includes TrueNat,CBNAAT,CRISPR)",RAT(Rapid Antigen Test),Other Tests,Total Tested,Tag (Total Tested),Positive,Negative,Unconfirmed,Cumulative People In Quarantine,Total People Currently in Quarantine,Tag (People in Quarantine),Total People Released From Quarantine,Total People Quarantined,Tag(People in Quarantine),Cumulative People in Home Isolation,Total People Currently in Isolation,Tag(People in Isolation),People released from Home Isolation,"Cases outside Home Isolation i.e Institutional Isolation,Hospital Etc.",Cumulative People in Surveillance,Total People Currently in Surveillance,Tag(People in Surveillance),People released from Surveillance,Cumulative People in Observation,People released from Observation,People on ICU Beds,People on Ventilator,People on O2 Beds,Beds Occupied(Normal/Isolation),Total Num ICU Beds,Total Num Ventilators,Total Num of O2 Beds,Total Num Beds (Normal/Isolation) ,Total PPE,Total N95 Masks,COVID Enquiry Calls,Number of Containment Zones,Cumulative Number of Symptomatic Cases,Cumulative Number of Asymptomatic Cases,Unknown(Nature of Cases),Tag(Nature of Cases),Male(Confirmed Cases),Female(Confirmed Cases),Transgender(Confirmed Cases),Unknown(Confirmed Cases),Male(Deceased Cases),Female(Deceased Cases),Transgender(Deceased Cases),Unknown(Deceased Cases),Source1,Source2,Source3,Source 4
29/04/2020,Haryana,,,,26148,Samples Sent,311,24071,1766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Evening%20Bulletin%2029-04-2020.pdf,,,
30/04/2020,Haryana,,,,28202,Samples Sent,339,25929,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Evening%20Buletin%20%2030-04-2020.pdf,,,
01/05/2020,Haryana,,,,30191,Samples Sent,357,27784,2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Evening%20Bulletin%2001-05-2020.pdf,,,
02/05/2020,Haryana,,,,31200,Samples Sent,369,28867,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Morning%20Bulletin%2002-05-2020.pdf,,,
03/05/2020,Haryana,,,,35278,Samples Sent,442,32583,2253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Evening%20Bulletin%2003-05-2020.pdf,,,
04/05/2020,Haryana,,,,38183,Samples Sent,517,34501,3120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Evening%20Bulletin%204-05-2020.pdf,,,
05/05/2020,Haryana,,,,40982,Samples Sent,548,36806,3574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Evening%20Bulletin%2005-05-2020.pdf,,,
06/05/2020,Haryana,,,,43279,Samples Sent,594,38590,4095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Evening%20Bulletin%2006-05-2020.pdf,,,
07/05/2020,Haryana,,,,46495,Samples Sent,625,41861,4009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Evening%20Bulletin%2007-05-2020.pdf,,,
08/05/2020,Haryana,,,,49746,Samples Sent,647,43974,5125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Evening%20Bulletin%2008-05-2020.pdf,,,
09/05/2020,Haryana,,,,53282,Samples Sent,675,48468,4139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Bulletin%20of%20COVID%2019%20as%20on%20090520%20Evening.pdf,,,
10/05/2020,Haryana,,,,56983,Samples Sent,703,51046,5234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Evening%20Bulletin%2010-05-2020.pdf,,,
11/05/2020,Haryana,,,,59735,Samples Sent,730,53697,5308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Evening%20Bulletin%2011-05-2020.pdf,,,
12/05/2020,Haryana,,,,62377,Samples Sent,780,56440,5157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Evening%20Bulletin%2012-05-2020.pdf,,,
13/05/2020,Haryana,,,,65785,Samples Sent,793,59890,5102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Evening%20Bulletin%2013-05-2020.pdf,,,
14/05/2020,Haryana,,,,69191,Samples Sent,818,63791,4582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Evening%20Bulletin%2014-05-2020.pdf,https://t.me/indiacovid/4751,,
15/05/2020,Haryana,,,,72326,Samples Sent,854,66687,4785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Evening%20Bulletin%2015-05-2020.pdf,https://t.me/indiacovid/4802,,
16/05/2020,Haryana,,,,75097,Samples Sent,887,69660,4550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Evening%20Bulletin%20of%20COVID%2019%20as%20on%2016-05-2020.pdf,https://t.me/indiacovid/4869,,
17/05/2020,Haryana,,,,78029,Samples Sent,910,72494,4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Evening%20Bulletin%2017-05-2020.pdf,https://t.me/indiacovid/4965,,
18/05/2020,Haryana,,,,80698,Samples Sent,928,75045,4725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20Bulletin%20of%20COVID%2019%20as%20on%2018-05-20%20Evening.pdf,,,
19/05/2020,Haryana,,,,82544,Samples Sent,964,77296,4284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20Bulletin%20of%20COVID%2019%20as%20on%2019.05.20%20evening%201.pdf,https://t.me/indiacovid/5110,,
20/05/2020,Haryana,,,,83944,Samples Sent,970,78379,4595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Media%20bulletin%20of%20COVID%2019%20as%20on%2020-05-20Morning.pdf,,,
21/05/2020,Haryana,,,,88138,Samples Sent,1031,82372,4735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Media%20Bulleitin%2021-05-2020%20Evening.pdf,,,
22/05/2020,Haryana,,,,91119,Samples Sent,1067,85317,4735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Media%20bulletin%2022-05-20%20Evening.pdf,https://t.me/indiacovid/5330,,
23/05/2020,Haryana,,,,94035,Samples Sent,1131,88051,4853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Media%20Bulletin%20Evening%2023-05-2020.pdf,,,
24/05/2020,Haryana,,,,97006,Samples Sent,1184,91138,4684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20Bulletin%20of%20COVID%2019%20as%20on%2024-05-2020%20Evening.pdf,,,
25/05/2020,Haryana,,,,99987,Samples Sent,1213,94725,4049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20Bulletin%20of%20COVID%2019%20as%20on%2025-05-2020%20Evening.pdf,,,
26/05/2020,Haryana,,,,102018,Samples Sent,1305,97350,3363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20Bulletin%20of%20COVID%2019%20as%20on%2026-05-2020%20Evening.pdf,,,
27/05/2020,Haryana,,,,104747,Samples Sent,1381,99555,3811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20Bulletin%20of%20COVID%2019%20as%20on%2027.05.2020%20Evening.pdf,,,
28/05/2020,Haryana,,,,108031,Samples Sent,1504,102260,4267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20Bulletin%20of%20COVID%2019%20as%20on%2028-05-2020%20Evening.pdf,,,
29/05/2020,Haryana,,,,110940,Samples Sent,1721,105169,4050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Media%20Bulletin%20as%20on%2029-05-20%20Evening.pdf,,,
30/05/2020,Haryana,,,,114683,Samples Sent,1923,108385,4375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Bulletin%20of%20COVID%2019%20as%20on%2030-05-20%20Evening.pdf,,,
31/05/2020,Haryana,,,,118138,Samples Sent,2091,11709,4338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20Bulletin%20of%20COVID%2019%20as%20on%2031-05-2020%20Evening.pdf,,,
01/06/2020,Haryana,,,,121779,Samples Sent,2356,114792,4631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Media%20Bulleitin%2001-06-2020%20Evening.pdf,,,
02/06/2020,Haryana,,,,124564,Samples Sent,2652,117340,4572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20Bulleitin%20of%20COVID%20as%20on%2002-06-2020%20Evening.pdf,,,
03/06/2020,Haryana,,,,127895,Samples Sent,2954,120393,4548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20Bulletin%20of%20COVID%2019%20as%20on%203-06-2020%20Evening.pdf,,,
04/06/2020,Haryana,,,,132575,Samples Sent,3281,124769,4525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Media%20Bulletin%20as%20on%2004-06-20%20Evening.pdf,,,
05/06/2020,Haryana,,,,137452,Samples Sent,3597,129027,4828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20Bulletin%20of%20COVID%2019%20as%20on%205-06-2020%20Evenning.pdf,,,
06/06/2020,Haryana,,,,141688,Samples Sent,3952,132684,5052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20Bulletin%20of%20COVID%2019%20as%20on%206-06-2020%20Evening.pdf,,,
07/06/2020,Haryana,,,,145722,Samples Sent,4448,136555,4791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20Bulletin%20of%20COVID%2019%20as%20on%207-06-2020%20Evening.pdf,,,
08/06/2020,Haryana,,,,150220,Samples Sent,4854,140081,5285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Evening%20Media%20Bulleitin%2008-06-20.pdf,,,
09/06/2020,Haryana,,,,153692,Samples Sent,5209,143513,4970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20Bulletin%20of%20COVID%2019%20as%20on%209-06-2020%20Evening.pdf,,,
10/06/2020,Haryana,,,,158470,Samples Sent,5438,147453,5579,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Media%20Bulleitin%20Evening%2010-06-20%20Evening.pdf,,,
11/06/2020,Haryana,,,,162967,Samples Sent,5968,151060,5939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20Bulletin%2011-06-20%20evening.pdf,,,
12/06/2020,Haryana,,,,167501,Samples Sent,6334,155395,5772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20Bulletin%20of%20COVID%2019%20as%20on%2012-06-2020%20Evening.pdf,,,
13/06/2020,Haryana,,,,171560,Samples Sent,6749,159333,5478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://t.me/indiacovid/7174?single,,,
14/06/2020,Haryana,,,,185722,Samples Sent,7208,172678,5836,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20Bulletin%20of%20COVID%2019%20as%20on%2014-06-2020%20Evening.pdf,,,
15/06/2020,Haryana,,,,189914,Samples Sent,7722,176741,5478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20Bulletin%20of%20COVID%2019%20as%20on%2015-06-2020%20Evening.pdf,,,
16/06/2020,Haryana,,,,193421,Samples Sent,8272,180051,5098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20Bulletin%20of%20COVID%2019%20as%20on%2016-06-20%20Evening.pdf,,,
17/06/2020,Haryana,,,,197703,Samples Sent,8832,183395,5476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Bulletin%20of%20COVID%2019%20as%20on%2017-06-20%20Evening.pdf,,,
18/06/2020,Haryana,,,,202808,Samples Sent,9218,187303,6287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20Bulletin%20of%20COVID%2019%20as%20on%2018-06-20%20Evening.pdf,,,
19/06/2020,Haryana,,,,207675,Samples Sent,9743,192082,5850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20Bulletin%20of%20COVID%2019%20as%20on%2019-06-20%20Evening.pdf,,,
20/06/2020,Haryana,,,,212430,Samples Sent,10223,196836,5371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20Bulletin%20of%20COVID%2019%20as%20on%2020-06-20%20Evening.pdf,,,
21/06/2020,Haryana,,,,217797,Samples Sent,10635,201984,5178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20Bulletin%20of%20COVID%2019%20as%20on%2021-06-20%20Evening.pdf,,,
22/06/2020,Haryana,,,,222948,Samples Sent,11025,206436,5487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20Bulletin%20of%20COVID%2019%20as%20on%2022-06-20%20Evening.pdf,,,
23/06/2020,Haryana,,,,226951,Samples Sent,11520,210998,4433,,,,,,,,,,,,98623,,,,,,53,16,,,602,263,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20Bulletin%20of%20COVID%2019%20as%20on%2023-06-20%20Evening.pdf,,,
24/06/2020,Haryana,,,,231673,Samples Sent,12010,214896,4767,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20Bulletin%20of%20COVID%2019%20as%20on%2024-06-20%20Evening.pdf,,,
25/06/2020,Haryana,,,,236898,Samples Sent,12463,219064,5371,,,,,,,,,,,,,,,,,,,,,,1501,788,,26125,,,,,,,,,,,,,,,,,"http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20Media%20Bulletin%20on%20Covid%2019,%20Dated%2025-06-2020%20Evening.pdf",http://www.nhmharyana.gov.in/,,
26/06/2020,Haryana,,,,241941,Samples Sent,12884,223797,5260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20Bulletin%20of%20COVID%2019%20as%20on%2026-06-20%20Evening.pdf,,,
27/06/2020,Haryana,,,,247139,Samples Sent,13427,228275,5437,,,,,,,,,,,,102242,44718,All Included,57524,,,56,15,,,2103,1051,,34876,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20Bulletin%20of%20COVID%2019%20as%20on%2027-06-20%20Evening.pdf,https://t.me/Covid19india_Auxiliary_Test_Data/692,,
28/06/2020,Haryana,,,,252356,Samples Sent,13829,233567,4960,,,,,,,,,,,,102643,44759,All Included,57884,,,53,19,,,2103,1051,,34876,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20Bulletin%20of%20COVID%2019%20as%20on%2028-06-20%20Evening.pdf,http://www.nhmharyana.gov.in/,,
29/06/2020,Haryana,,,,260341,Samples Sent,14210,241356,4775,,,,,,,,,,,,103028,44574,All Included,58454,,,58,17,,,2103,1051,,34876,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20bulletin%20of%20COVID%2019%20as%20on%2029-06-20%20Evening.pdf,http://www.nhmharyana.gov.in/,,
30/06/2020,Haryana,,,,264203,Samples Sent,14548,244000,5655,,,,,,,,,,,,103669,44766,All Included,58903,,,53,15,,,2103,1051,,34876,,,,,,,,,,,,,,,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Media%20Bulletin%20of%20COVID%2019%20as%20on%2030-06-20%20Evening.pdf,http://www.nhmharyana.gov.in/page.aspx?id=208,,
01/07/2020,Haryana,,,,269726,Samples Sent,14941,249453,5332,,,,,,,,,,,,105344,46030,All Included,59314,,,47,14,,,2103,1051,,34876,,,,,,,,,10123,4816,2,,178,62,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20Bulletin%20of%20COVID%2019%20as%20on%2001-07-20%20Evening.pdf,http://www.nhmharyana.gov.in/page.aspx?id=208,,
02/07/2020,Haryana,,,,277031,Samples Sent,15509,256053,5469,,,,,,,,,,,,105916,46025,All Included,59891,,,41,18,,,2103,1051,,34876,,,,,,,,,10511,4966,2,,187,64,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20Bulletin%20of%20COVID%2019%20as%20on%2002-07-20%20Evening.pdf,http://www.nhmharyana.gov.in/page.aspx?id=208,,
03/07/2020,Haryana,,,,288478,Samples Sent,16003,267194,5281,,,,,,,,,,,,106410,45876,All Included,60534,,,41,18,,,2103,1051,,34876,,,,,,,,,10801,5200,2,,191,64,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20Bulletin%20of%20COVID%2019%20as%20on%2003-07-20%20Evening.pdf,http://www.nhmharyana.gov.in/page.aspx?id=208,,
04/07/2020,Haryana,,,,298094,Samples Sent,16548,275869,5677,,,,,,,,,,,,107955,46907,All Included,61048,,,42,17,,,2103,1051,,34876,,,,,,,,,11159,5387,2,,193,67,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20Bulletin%20of%20COVID%2019%20as%20on%2004-07-20%20Evening.pdf,http://www.nhmharyana.gov.in/page.aspx?id=208,,
05/07/2020,Haryana,,,,307159,Samples Sent,17005,284570,5584,,,,,,,,,,,,108418,46973,All Included,61445,,,43,19,,,2103,1051,,34876,,,,,,,,,11440,5563,2,,197,68,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20Bulletin%20of%20COVID%2019%20as%20on%2005-07-20%20Evening.pdf,http://www.nhmharyana.gov.in/page.aspx?id=208,,
06/07/2020,Haryana,,,,315853,Samples Sent,17504,292701,5648,,,,,,,,,,,,109601,47600,All Included,62001,,,41,19,,,2103,1051,,34876,,,,,,,,,11757,5745,2,,204,72,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20Bulletin%20of%20COVID%2019%20as%20on%2006-07-20%20Evening.pdf,http://www.nhmharyana.gov.in/page.aspx?id=208,,
07/07/2020,Haryana,,,,323491,Samples Sent,17999,300195,5297,,,,,,,,,,,,110158,47734,All Included,62424,,,47,24,,,2103,1051,,34876,,,,,,,,,12092,5905,2,,206,73,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20Bulletin%20of%20COVID%2019%20as%20on%2007-07-20%20Evening.pdf,http://www.nhmharyana.gov.in/page.aspx?id=208,,
08/07/2020,Haryana,,,,332504,Samples Sent,18690,308289,5525,,,,,,,,,,,,110952,48210,All Included,62742,,,48,20,,,2103,1051,,34876,,,,,,,,,12525,6163,2,,208,74,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20Bulletin%20of%20COVID%2019%20as%20on%2008-07-20%20Evening.pdf,http://www.nhmharyana.gov.in/page.aspx?id=208,,
09/07/2020,Haryana,,,,342404,Samples Sent,19369,317159,5876,,,,,,,,,,,,112482,48749,All Included,63733,,,51,20,,,2103,1051,,34876,,,,,,,,,12930,6437,2,,211,76,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20Bulletin%20of%20COVID%2019%20as%20on%2009-07-20%20Evening.pdf,http://www.nhmharyana.gov.in/page.aspx?id=208,,
10/07/2020,Haryana,,,,352343,Samples Sent,19934,326679,5730,,,,,,,,,,,,113966,49356,All Included,64610,,,57,16,,,2103,1051,,34876,,,,,,,,,13290,6642,2,,213,77,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20Bulletin%20of%20COVID%2019%20as%20on%2010-07-20%20Evening.pdf,http://www.nhmharyana.gov.in/page.aspx?id=208,,
11/07/2020,Haryana,,,,363428,Samples Sent,20582,336790,6056,,,,,,,,,,,,115303,49905,All Included,65398,,,62,17,,,2103,1051,,34876,,,,,,,,,13719,6861,2,,218,79,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20Bulletin%20of%20COVID%2019%20as%20on%2011-07-20%20Evening.pdf,http://www.nhmharyana.gov.in/page.aspx?id=208,,
12/07/2020,Haryana,,,,372621,Samples Sent,21240,345903,5478,,,,,,,,,,,,115970,49907,All Included,66063,,,60,11,,,2103,1051,,34876,,,,,,,,,14139,7099,2,,221,80,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20Bulletin%20of%20COVID%2019%20as%20on%2012-07-20%20Evening.pdf,http://www.nhmharyana.gov.in/page.aspx?id=208,,
13/07/2020,Haryana,,,,381420,Samples Sent,21929,353885,5606,,,,,,,,,,,,117338,50556,All Included,66782,,,70,11,,,2103,1051,,34876,,,,,,,,,14572,7355,2,,227,81,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20Bulletin%20of%20COVID%2019%20as%20on%2013-07-20%20Evening.pdf,http://www.nhmharyana.gov.in/page.aspx?id=208,,
14/07/2020,Haryana,,,,388760,Samples Sent,22628,360991,5141,,,,,,,,,,,,118047,50992,All Included,67055,,,72,9,,,2103,1051,,34876,,,,,,,,,15018,7608,2,,229,83,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20Bulletin%20of%20COVID%2019%20as%20on%2014-07-20.pdf,http://www.nhmharyana.gov.in/page.aspx?id=208,,
15/07/2020,Haryana,,,,400155,Samples Sent,23306,371350,5499,,,,,,,,,,,,118725,51093,All Included,67632,,,64,11,,,2103,1051,,34876,,,,,,,,,15481,7823,2,,234,85,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20Bulletin%20of%20COVID%2019%20as%20on%2015-07-20.pdf,http://www.nhmharyana.gov.in/page.aspx?id=208,,
16/07/2020,Haryana,,,,409852,Samples Sent,24002,380138,5712,,,,,,,,,,,,119421,51270,All Included,68151,,,64,20,,,2103,1051,,34876,,,,,,,,,15951,8049,2,,236,86,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20Bulletin%20of%20COVID%2019%20as%20on%2016-07-20.pdf,http://www.nhmharyana.gov.in/page.aspx?id=208,,
17/07/2020,Haryana,,,,424692,Samples Sent,24797,393627,6268,,,,,,,,,,,,120216,51532,All Included,68684,,,59,17,,,2103,1051,,34876,,,,,,,,,16455,8340,2,,239,88,,,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily%20Bulletin%20of%20COVID%2019%20as%20on%2017-07-20.pdf,http://www.nhmharyana.gov.in/page.aspx?id=208,,
